ID,Target_07_AUC,Target_90_AUC,Target_120_AUC,Target_07_LogLoss,Target_90_LogLoss,Target_120_LogLoss
ID_AV3PSZ,0.028471073463564766,0.059433872922080196,0.05023986428030409,0.028471073463564766,0.059433872922080196,0.05023986428030409
ID_NJNVR3,1e-07,0.000617323082674828,0.000970987836720844,1e-07,0.000617323082674828,0.000970987836720844
ID_C1X1NC,0.0075227921204386525,0.006265075637236292,0.012827475473731878,0.0075227921204386525,0.006265075637236292,0.012827475473731878
ID_1AT9KW,0.000184139695337008,0.000617323082674828,0.000394018721463988,0.000184139695337008,0.000617323082674828,0.000394018721463988
ID_TXM3UJ,0.03059919464218526,0.07671686953269606,0.06899456169341728,0.03059919464218526,0.07671686953269606,0.06899456169341728
ID_AQNPGS,0.05375964961193085,0.034892125067199346,0.05245554936246025,0.05375964961193085,0.034892125067199346,0.05245554936246025
ID_VQ7W0A,0.12491017748522519,0.1647511263085374,0.30850282975061843,0.12491017748522519,0.1647511263085374,0.30850282975061843
ID_PP9RGH,1e-07,0.000617323082674828,0.001225206704597272,1e-07,0.000617323082674828,0.001225206704597272
ID_CCQCPK,0.04836119856071869,0.06053336375339619,0.07261450674595582,0.04836119856071869,0.06053336375339619,0.07261450674595582
ID_K3NMVQ,1e-07,0.000617323082674828,0.000394018721463988,1e-07,0.000617323082674828,0.000394018721463988
ID_XRKPXN,0.007626360870606168,0.012196583331320827,0.016465547474587696,0.007626360870606168,0.012196583331320827,0.016465547474587696
ID_Z26KY5,0.013776075453584684,0.019071721962025296,0.02182093192778245,0.013776075453584684,0.019071721962025296,0.02182093192778245
ID_IVLEST,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_0J1LF5,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_6UN1T6,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_K2FMPI,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_FM755F,0.050874198389923686,0.060250577328111225,0.1539649205717993,0.050874198389923686,0.060250577328111225,0.1539649205717993
ID_XRDXXZ,0.014427594934551584,0.007746423254579539,0.01753643162870553,0.014427594934551584,0.007746423254579539,0.01753643162870553
ID_OOT7EU,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_2IAGXT,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_TVWIUG,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_WZNIA5,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_4UD817,0.03422071696745975,0.03901585119829043,0.07127298691674856,0.03422071696745975,0.03901585119829043,0.07127298691674856
ID_Y8QP8D,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_MVMMZ5,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_DMI52X,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_CAFKO7,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_7N507C,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_54A9SS,0.02887291063649193,0.03634482345583578,0.027234230794882967,0.02887291063649193,0.03634482345583578,0.027234230794882967
ID_0USD12,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_RPZ22Z,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_ST1G3A,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_R653PC,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_MXKXHH,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_EBHVGH,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_UTUSKA,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_QXI7WO,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_JUWIIQ,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_KG679D,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_0SBJWI,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_BZ3FXA,0.07182711766165711,0.11564157504075469,0.18386480960803356,0.07182711766165711,0.11564157504075469,0.18386480960803356
ID_HUWRBN,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_REHHGY,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_PMEGO0,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_IL6LSS,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_PHPRJV,1e-07,0.00019030639007070399,8.5309045558336e-05,1e-07,0.00019030639007070399,8.5309045558336e-05
ID_YZPT9I,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_INX5GB,1e-07,0.00039224172411064,0.0008565477936464359,1e-07,0.00039224172411064,0.0008565477936464359
ID_SWPYGT,0.008559971228851047,0.008601699001392227,0.007892834914766696,0.008559971228851047,0.008601699001392227,0.007892834914766696
ID_FJI00V,0.005679067097874668,0.005074032965956592,0.0046053513279771955,0.005679067097874668,0.005074032965956592,0.0046053513279771955
ID_IEX2UL,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_0O39EX,0.005965486098076604,0.007014382227299204,0.0041262081765361764,0.005965486098076604,0.007014382227299204,0.0041262081765361764
ID_S4XD8H,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_T922CM,0.07918171316580622,0.23395799579456314,0.24475184605397876,0.07918171316580622,0.23395799579456314,0.24475184605397876
ID_IZKU1L,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_HT4WWZ,1e-07,0.00039224172411064,0.000285585553262896,1e-07,0.00039224172411064,0.000285585553262896
ID_N57ZY0,0.015113120298237312,0.02177107817681217,0.02375246604235479,0.015113120298237312,0.02177107817681217,0.02375246604235479
ID_97YIMP,1e-07,0.00039224172411064,0.000285585553262896,1e-07,0.00039224172411064,0.000285585553262896
ID_D51DKG,0.00477571996681736,0.004876327178111512,0.005041676284343012,0.00477571996681736,0.004876327178111512,0.005041676284343012
ID_8DBGRU,0.006914701509856752,0.00747547061655064,0.004441956746179728,0.006914701509856752,0.00747547061655064,0.004441956746179728
ID_9CQJQW,0.005965486098076604,0.007014382227299204,0.0041262081765361764,0.005965486098076604,0.007014382227299204,0.0041262081765361764
ID_DZTIC5,0.007555969224598459,0.005796628936067179,0.0037140352789655595,0.007555969224598459,0.005796628936067179,0.0037140352789655595
ID_RT2NGQ,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_3TV8X9,0.006165783691046287,0.008766668546488065,0.006275896399590799,0.006165783691046287,0.008766668546488065,0.006275896399590799
ID_JSJFMM,0.007555969224598459,0.005796628936067179,0.0037140352789655595,0.007555969224598459,0.005796628936067179,0.0037140352789655595
ID_U7DE1J,0.00040758578892641196,0.000643728887947868,0.000523675605377852,0.00040758578892641196,0.000643728887947868,0.000523675605377852
ID_QYPSZ8,1e-07,0.00039224172411064,0.0008565477936464359,1e-07,0.00039224172411064,0.0008565477936464359
ID_HXWPHV,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_4XJUM7,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_OOZOIL,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_95I388,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_Z9ECXM,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_VJMSAU,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_2SWR73,1e-07,0.000196690253419252,0.000285585553262896,1e-07,0.000196690253419252,0.000285585553262896
ID_KEQHOC,0.000184139695337008,0.0002598403899328,0.000285585553262896,0.000184139695337008,0.0002598403899328,0.000285585553262896
ID_59TJN8,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_Y9ZQLU,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_KH6UO0,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_RSQVI7,1e-07,0.0007680236026121799,0.0013622176984568,1e-07,0.0007680236026121799,0.0013622176984568
ID_539EVX,1e-07,0.0002598403899328,0.000523675605377852,1e-07,0.0002598403899328,0.000523675605377852
ID_BI2VMU,0.008559971228851047,0.008601699001392227,0.007892834914766696,0.008559971228851047,0.008601699001392227,0.007892834914766696
ID_4D3I04,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_U45SXA,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_4JPZY9,0.008559971228851047,0.008601699001392227,0.007892834914766696,0.008559971228851047,0.008601699001392227,0.007892834914766696
ID_EMQNRZ,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_LP9JYH,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_XBNGOR,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_6P6UZG,0.006165783691046287,0.01127024970625202,0.0051851127876715915,0.006165783691046287,0.01127024970625202,0.0051851127876715915
ID_EVADQD,1e-07,0.000196690253419252,0.000285585553262896,1e-07,0.000196690253419252,0.000285585553262896
ID_STBPWO,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_XU7MY3,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_UE54M8,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_0NEC9T,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_2MDCUV,1e-07,0.00039224172411064,0.000285585553262896,1e-07,0.00039224172411064,0.000285585553262896
ID_BXXMB9,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_F4K9RH,0.00040758578892641196,0.000643728887947868,0.000523675605377852,0.00040758578892641196,0.000643728887947868,0.000523675605377852
ID_YC2PUL,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_Q3GQZC,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_8R80X6,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_1IESDO,1e-07,0.00039224172411064,0.0008565477936464359,1e-07,0.00039224172411064,0.0008565477936464359
ID_EQG3A7,0.008559971228851047,0.013898778851019613,0.006486302733204019,0.008559971228851047,0.013898778851019613,0.006486302733204019
ID_JMND8O,1e-07,0.000703935071349676,0.000594295229168632,1e-07,0.000703935071349676,0.000594295229168632
ID_DNU0QM,1e-07,0.000643728887947868,0.000268902088773992,1e-07,0.000643728887947868,0.000268902088773992
ID_5UJIQ7,1e-07,0.0002598403899328,0.000394018721463988,1e-07,0.0002598403899328,0.000394018721463988
ID_DGWKWK,1e-07,0.00039224172411064,0.0008565477936464359,1e-07,0.00039224172411064,0.0008565477936464359
ID_8Y16EG,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_QCEB9N,1e-07,0.00039224172411064,0.000523675605377852,1e-07,0.00039224172411064,0.000523675605377852
ID_IB3VU7,1e-07,0.00039224172411064,0.000285585553262896,1e-07,0.00039224172411064,0.000285585553262896
ID_OFXODK,1e-07,0.000571533737171836,0.000394018721463988,1e-07,0.000571533737171836,0.000394018721463988
ID_1CMCRH,0.00040758578892641196,0.000643728887947868,0.000523675605377852,0.00040758578892641196,0.000643728887947868,0.000523675605377852
ID_3RH6TN,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_7HH5IO,0.004152436495614732,0.002779612973661424,0.003393357936801884,0.004152436495614732,0.002779612973661424,0.003393357936801884
ID_BOVCXK,1e-07,0.000703935071349676,0.000594295229168632,1e-07,0.000703935071349676,0.000594295229168632
ID_DYZZ59,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_752ORM,1e-07,0.00039224172411064,0.000285585553262896,1e-07,0.00039224172411064,0.000285585553262896
ID_BWW8DE,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_2J1VXU,1e-07,0.000196690253419252,0.000285585553262896,1e-07,0.000196690253419252,0.000285585553262896
ID_895UNA,1e-07,0.000196690253419252,0.000285585553262896,1e-07,0.000196690253419252,0.000285585553262896
ID_BF9GRX,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_S7XMZ6,0.00040758578892641196,0.000703935071349676,0.0008565477936464359,0.00040758578892641196,0.000703935071349676,0.0008565477936464359
ID_Q2MLKE,1e-07,0.000196690253419252,0.000285585553262896,1e-07,0.000196690253419252,0.000285585553262896
ID_T3NEEY,0.000173467264926268,0.0002598403899328,0.000523675605377852,0.000173467264926268,0.0002598403899328,0.000523675605377852
ID_C2YB30,0.000926918466697196,0.001003318367201348,0.00193918681371374,0.000926918466697196,0.001003318367201348,0.00193918681371374
ID_5RJHPE,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_0NKOI7,0.007555969224598459,0.005796628936067179,0.004994664532527175,0.007555969224598459,0.005796628936067179,0.004994664532527175
ID_07AJO5,1e-07,0.0002598403899328,8.5309045558336e-05,1e-07,0.0002598403899328,8.5309045558336e-05
ID_6UV94Z,1e-07,0.00039224172411064,0.000523675605377852,1e-07,0.00039224172411064,0.000523675605377852
ID_TVDDBE,1e-07,0.0002598403899328,0.000285585553262896,1e-07,0.0002598403899328,0.000285585553262896
ID_876BNL,0.015394021551455275,0.029950277162505645,0.04353664219711239,0.015394021551455275,0.029950277162505645,0.04353664219711239
ID_HDUN96,0.007942352559472288,0.005184566155473911,0.014201452078656212,0.007942352559472288,0.005184566155473911,0.014201452078656212
ID_O7XCVA,0.00865251041681318,0.005625804018112995,0.012900262133123784,0.00865251041681318,0.005625804018112995,0.012900262133123784
ID_HN3Q2B,0.004636920067090624,0.013251335474450426,0.014901172868353168,0.004636920067090624,0.013251335474450426,0.014901172868353168
ID_43WX04,0.000173467264926268,0.000868810246512056,0.001233240401198648,0.000173467264926268,0.000868810246512056,0.001233240401198648
ID_18QI1A,0.005077889833443764,0.005179649007531859,0.0031611710870179076,0.005077889833443764,0.005179649007531859,0.0031611710870179076
ID_LZIJWN,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_A8HYQ6,0.00040758578892641196,0.000617323082674828,0.000268902088773992,0.00040758578892641196,0.000617323082674828,0.000268902088773992
ID_FE5SES,0.000173467264926268,0.000542589324253724,0.000656271285941792,0.000173467264926268,0.000542589324253724,0.000656271285941792
ID_YVKYBF,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_ML1SA5,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_DBPJBC,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_Q51LM9,0.005077889833443764,0.005179649007531859,0.0031611710870179076,0.005077889833443764,0.005179649007531859,0.0031611710870179076
ID_KSCMRK,0.006997148300966635,0.00557778482093444,0.004826148688444183,0.006997148300966635,0.00557778482093444,0.004826148688444183
ID_YBTPCY,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_9HS5DB,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_8GOXK3,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_PP01G2,0.000184139695337008,0.00019030639007070399,8.5309045558336e-05,0.000184139695337008,0.00019030639007070399,8.5309045558336e-05
ID_R4LUTD,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_QD9ZYZ,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_9A3RGH,1e-07,0.00033890012349652003,0.00017316733224289601,1e-07,0.00033890012349652003,0.00017316733224289601
ID_9SL27X,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_1JDULR,0.000184139695337008,0.00033890012349652003,0.00017316733224289601,0.000184139695337008,0.00033890012349652003,0.00017316733224289601
ID_NPK8WH,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_UIQ2M6,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_KZ7WF1,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_SL826W,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_JU38M1,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_2ESPZK,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_K2YFYU,0.006857084121666584,0.004933627128594908,0.0028454225173743563,0.006857084121666584,0.004933627128594908,0.0028454225173743563
ID_TBP5FU,0.000184139695337008,0.00065059347073564,8.5309045558336e-05,0.000184139695337008,0.00065059347073564,8.5309045558336e-05
ID_35L0LZ,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_Y4KXQM,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_DN79ZG,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_3SXP9A,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_2V2H8G,1e-07,0.000305629735435792,0.000656271285941792,1e-07,0.000305629735435792,0.000656271285941792
ID_X49G2U,1e-07,0.00065059347073564,0.000970987836720844,1e-07,0.00065059347073564,0.000970987836720844
ID_7R2JHD,1e-07,0.000617323082674828,0.001476657741531292,1e-07,0.000617323082674828,0.001476657741531292
ID_I79GFF,0.01080840108667254,0.021695777687354884,0.029889551204951337,0.01080840108667254,0.021695777687354884,0.029889551204951337
ID_ZC1AQA,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_D5ZZFS,1e-07,0.001249117774852288,0.001476657741531292,1e-07,0.001249117774852288,0.001476657741531292
ID_OJKN2W,0.007688366433643767,0.00550104239061128,0.0028454225173743563,0.007688366433643767,0.00550104239061128,0.0028454225173743563
ID_B2Z1PP,0.01080840108667254,0.021695777687354884,0.029889551204951337,0.01080840108667254,0.021695777687354884,0.029889551204951337
ID_T7A33E,0.00040758578892641196,0.000868810246512056,0.000907722322875812,0.00040758578892641196,0.000868810246512056,0.000907722322875812
ID_DL8DPL,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_7IE517,0.00040758578892641196,0.000868810246512056,0.000656271285941792,0.00040758578892641196,0.000868810246512056,0.000656271285941792
ID_KV3UHT,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_GY618Y,0.007688366433643767,0.00550104239061128,0.0028454225173743563,0.007688366433643767,0.00550104239061128,0.0028454225173743563
ID_7IHCZE,1e-07,0.00032270772424845996,0.000268902088773992,1e-07,0.00032270772424845996,0.000268902088773992
ID_L41OWZ,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_B2UV3T,1e-07,0.00065059347073564,0.000970987836720844,1e-07,0.00065059347073564,0.000970987836720844
ID_T8EQ3F,1e-07,0.0006344010714875799,0.001225206704597272,1e-07,0.0006344010714875799,0.001225206704597272
ID_ZW0DVE,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_SSS3KA,1e-07,0.000206498789318764,0.000268902088773992,1e-07,0.000206498789318764,0.000268902088773992
ID_D4HDFD,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_T6ZYQU,1e-07,0.000305629735435792,0.000268902088773992,1e-07,0.000305629735435792,0.000268902088773992
ID_DWK7UW,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_RUJKIR,0.000184139695337008,0.000617323082674828,0.000336760082492272,0.000184139695337008,0.000617323082674828,0.000336760082492272
ID_0SN05S,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_A6J8PW,0.007688366433643767,0.0055432056378727996,0.003681555414367316,0.007688366433643767,0.0055432056378727996,0.003681555414367316
ID_GH8L5Y,0.0006434767478494719,0.00103016312612098,0.000645469758398008,0.0006434767478494719,0.00103016312612098,0.000645469758398008
ID_TRDBZE,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_O3H4R1,1e-07,0.00032270772424845996,8.5309045558336e-05,1e-07,0.00032270772424845996,8.5309045558336e-05
ID_TGLP6W,1e-07,0.000173228401258036,0.000268902088773992,1e-07,0.000173228401258036,0.000268902088773992
ID_1SXWML,1e-07,0.00065059347073564,8.5309045558336e-05,1e-07,0.00065059347073564,8.5309045558336e-05
ID_91OUIW,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_1N0WJJ,0.007688366433643767,0.00550104239061128,0.0028454225173743563,0.007688366433643767,0.00550104239061128,0.0028454225173743563
ID_UTMX3S,1e-07,0.000617323082674828,0.000656271285941792,1e-07,0.000617323082674828,0.000656271285941792
ID_SP2RUN,0.000686241473464384,0.00103016312612098,0.000645469758398008,0.000686241473464384,0.00103016312612098,0.000645469758398008
ID_ZU20XJ,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_H6JGLH,0.00040758578892641196,0.000868810246512056,0.000268902088773992,0.00040758578892641196,0.000868810246512056,0.000268902088773992
ID_8IHXOY,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_4VK4NE,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_I71IWR,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
ID_C368SW,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_VT6L20,1e-07,0.000173228401258036,8.5309045558336e-05,1e-07,0.000173228401258036,8.5309045558336e-05
ID_6XBTY9,1e-07,0.0006344010714875799,0.000268902088773992,1e-07,0.0006344010714875799,0.000268902088773992
ID_UIEG1P,1e-07,0.000617323082674828,0.000394018721463988,1e-07,0.000617323082674828,0.000394018721463988
ID_9HR4BX,1e-07,0.0006344010714875799,8.5309045558336e-05,1e-07,0.0006344010714875799,8.5309045558336e-05
ID_OPWJP4,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_1KUZ5C,0.00637260090560966,0.0042895753163800085,0.010208354930542124,0.00637260090560966,0.0042895753163800085,0.010208354930542124
ID_KBW7CU,0.00427586737625098,0.005742090853312692,0.00387553647519948,0.00427586737625098,0.005742090853312692,0.00387553647519948
ID_2ILIQY,1e-07,0.00033890012349652003,0.00017316733224289601,1e-07,0.00033890012349652003,0.00017316733224289601
ID_KFS68B,1e-07,0.000305629735435792,8.5309045558336e-05,1e-07,0.000305629735435792,8.5309045558336e-05
ID_8P12DQ,0.006997148300966635,0.005501923044647108,0.003195219711544892,0.006997148300966635,0.005501923044647108,0.003195219711544892
ID_J3426Q,1e-07,0.00033890012349652003,0.00017316733224289601,1e-07,0.00033890012349652003,0.00017316733224289601
ID_2TM2XS,0.000969683192312108,0.0012816502899582081,0.0011786268675779599,0.000969683192312108,0.0012816502899582081,0.0011786268675779599
ID_8CHBZO,0.007688366433643767,0.0055432056378727996,0.003195219711544892,0.007688366433643767,0.0055432056378727996,0.003195219711544892
ID_F6CFLR,0.00344897410828072,0.002918136429077896,0.001563705421190176,0.00344897410828072,0.002918136429077896,0.001563705421190176
ID_WEUPHB,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_T9CUR2,1e-07,0.00065059347073564,0.000970987836720844,1e-07,0.00065059347073564,0.000970987836720844
ID_6NT1J7,0.00040758578892641196,0.000617323082674828,0.000268902088773992,0.00040758578892641196,0.000617323082674828,0.000268902088773992
ID_5XJZ15,1e-07,0.000206498789318764,0.00017316733224289601,1e-07,0.000206498789318764,0.00017316733224289601
ID_4C75NZ,1e-07,0.00033890012349652003,0.00017316733224289601,1e-07,0.00033890012349652003,0.00017316733224289601
ID_4I22LB,1e-07,0.001015537382167264,0.000394018721463988,1e-07,0.001015537382167264,0.000394018721463988
ID_71ANPU,1e-07,0.000617323082674828,8.5309045558336e-05,1e-07,0.000617323082674828,8.5309045558336e-05
ID_TLRRWX,1e-07,0.00033890012349652003,0.00017316733224289601,1e-07,0.00033890012349652003,0.00017316733224289601
ID_11MWYB,1e-07,0.00011007826474440401,8.5309045558336e-05,1e-07,0.00011007826474440401,8.5309045558336e-05
ID_ZJYYTF,0.000184139695337008,0.00033890012349652003,0.00017316733224289601,0.000184139695337008,0.00033890012349652003,0.00017316733224289601
ID_XS5IZB,1e-07,0.000617323082674828,0.001476657741531292,1e-07,0.000617323082674828,0.001476657741531292
ID_OAMCTD,1e-07,0.000206498789318764,8.5309045558336e-05,1e-07,0.000206498789318764,8.5309045558336e-05
